model_layer,pearson,kendall
ai-forever/ruT5-large_layer_14,0.19359709418572435,0.1642409000045434
ai-forever/ruT5-large_layer_15,0.20047891992724085,0.1671395030397751
ai-forever/ruT5-large_layer_16,0.19804403565420667,0.16037078716079997
ai-forever/ruT5-large_layer_17,0.15375788229091045,0.15157941971328404
ai-forever/ruT5-large_layer_18,0.13902617088583885,0.14503367329855751
ai-forever/ruT5-large_layer_19,0.15406685764247885,0.1531407563271933
ai-forever/ruT5-large_layer_20,0.15597169868022528,0.15060790990477232
ai-forever/ruT5-large_layer_21,0.1575939918380584,0.15025752931809597
ai-forever/ruT5-large_layer_22,0.1588999435053932,0.14743855823438162
ai-forever/ruT5-large_layer_23,0.16384061627311736,0.14899934448412178
ai-forever/FRED-T5-large_layer_0,0.3495058362890865,0.26603315307993963
ai-forever/FRED-T5-large_layer_1,0.3649552034866264,0.27560519372272585
ai-forever/FRED-T5-large_layer_2,0.34126932874691257,0.25736954236112397
ai-forever/FRED-T5-large_layer_3,0.34629251182811593,0.2586755016726099
ai-forever/FRED-T5-large_layer_4,0.36218118073775335,0.2721491794472083
ai-forever/FRED-T5-large_layer_5,0.3594087647895323,0.26690941586819783
ai-forever/FRED-T5-large_layer_6,0.36072747192401416,0.26547604589217666
ai-forever/FRED-T5-large_layer_7,0.3665461511425343,0.2704132091429161
ai-forever/FRED-T5-large_layer_8,0.3838857210299474,0.2824535169414934
ai-forever/FRED-T5-large_layer_9,0.38557992037829936,0.27989038319319715
ai-forever/FRED-T5-large_layer_10,0.3833123247528657,0.2796345559886519
ai-forever/FRED-T5-large_layer_11,0.37303001957004833,0.2719421371173386
ai-forever/FRED-T5-large_layer_12,0.36425250329706427,0.26354895959108166
ai-forever/FRED-T5-large_layer_13,0.35532446326175743,0.2539931597509409
ai-forever/FRED-T5-large_layer_14,0.33899311362557594,0.24373660125585653
ai-forever/FRED-T5-large_layer_15,0.31780142648912607,0.22073897630725114
ai-forever/FRED-T5-large_layer_16,0.2631333437119643,0.1996684376597408
ai-forever/FRED-T5-large_layer_17,0.26901374656046,0.20401705978746187
ai-forever/FRED-T5-large_layer_18,0.2840278776589261,0.20304482026992385
ai-forever/FRED-T5-large_layer_19,0.2980334487501592,0.20715381420118437
ai-forever/FRED-T5-large_layer_20,0.27822233847146344,0.18527103256726207
ai-forever/FRED-T5-large_layer_21,0.2831118049200601,0.1866891471372856
ai-forever/FRED-T5-large_layer_22,0.2887455745074028,0.1870229292046212
ai-forever/FRED-T5-large_layer_23,0.10443678076871839,0.10513010239321123
