model_layer,pearson,kendall
google/byt5-large_layer_34,0.4446779386948943,0.32173155844972207
google/byt5-large_layer_35,0.449609264164133,0.32684606732729715
microsoft/mdeberta-v3-base_layer_0,0.34482857688346574,0.24297133840731608
microsoft/mdeberta-v3-base_layer_1,0.3338987595466071,0.2358303260122113
microsoft/mdeberta-v3-base_layer_2,0.31256957719150597,0.22180563500200545
microsoft/mdeberta-v3-base_layer_3,0.30412575900900574,0.21632120881567493
microsoft/mdeberta-v3-base_layer_4,0.3420612940926906,0.24063925102603187
microsoft/mdeberta-v3-base_layer_5,0.35212587712274446,0.24789284694988833
microsoft/mdeberta-v3-base_layer_6,0.3718823913209796,0.25860436554254557
microsoft/mdeberta-v3-base_layer_7,0.3656567102919549,0.2555324435437505
microsoft/mdeberta-v3-base_layer_8,0.3568685742981781,0.25109343583868526
microsoft/mdeberta-v3-base_layer_9,0.30826590210868793,0.21847637922320656
microsoft/mdeberta-v3-base_layer_10,0.2807227090182017,0.19803442707415655
microsoft/mdeberta-v3-base_layer_11,0.21341136163968372,0.14370483277085916
