model_layer,pearson,kendall
ai-forever/ruT5-base_layer_1,0.23640046142476276,0.2145102466475875
ai-forever/ruT5-base_layer_2,0.23391658230304951,0.21456263670649975
ai-forever/ruT5-base_layer_3,0.23061743828311373,0.21260523082973593
ai-forever/ruT5-base_layer_4,0.23631424880564683,0.21585992784096952
ai-forever/ruT5-base_layer_5,0.23456731422437122,0.21737215981173325
ai-forever/ruT5-base_layer_6,0.22139141943038676,0.20792892249018138
ai-forever/ruT5-base_layer_7,0.22218727787703824,0.19929192569686252
ai-forever/ruT5-base_layer_8,0.20864213661162961,0.18863805323017677
ai-forever/ruT5-base_layer_9,0.21795909043712458,0.19451961611422017
ai-forever/ruT5-base_layer_10,0.20354538510845485,0.18321412459046935
ai-forever/ruT5-base_layer_11,0.20466706621744524,0.18758232274571848
ai-forever/ruT5-large_layer_0,0.2590088605384634,0.22920625973345612
ai-forever/ruT5-large_layer_1,0.2445017991421614,0.21965776821015076
ai-forever/ruT5-large_layer_2,0.2291076965547182,0.21097574484312323
ai-forever/ruT5-large_layer_3,0.22378475391341918,0.20739453055975737
ai-forever/ruT5-large_layer_4,0.22619229888394257,0.2089730287738552
ai-forever/ruT5-large_layer_5,0.23252727330048942,0.21170354183096524
ai-forever/ruT5-large_layer_6,0.2355124896971946,0.21295155791089512
ai-forever/ruT5-large_layer_7,0.232458734934956,0.2090863045696283
ai-forever/ruT5-large_layer_8,0.2294755954091727,0.20714843889344034
ai-forever/ruT5-large_layer_9,0.22110137582615721,0.20091120330151177
ai-forever/ruT5-large_layer_10,0.20778425563095507,0.18782585365046875
ai-forever/ruT5-large_layer_11,0.20428041401548952,0.18597690947396267
ai-forever/ruT5-large_layer_12,0.20766400405209154,0.18595680302021295
ai-forever/ruT5-large_layer_13,0.1985052703366808,0.1774548881684646
ai-forever/ruT5-large_layer_14,0.1770728641490706,0.15759849073791235
ai-forever/ruT5-large_layer_15,0.17795213777730806,0.1617656240749145
ai-forever/ruT5-large_layer_16,0.17431205065437155,0.1586321323743417
ai-forever/ruT5-large_layer_17,0.1813478158390183,0.16433075447019582
ai-forever/ruT5-large_layer_18,0.1865763028427038,0.16990166902611883
ai-forever/ruT5-large_layer_19,0.19406389792935497,0.17569373273368266
ai-forever/ruT5-large_layer_20,0.19622207271170827,0.1778247336416637
ai-forever/ruT5-large_layer_21,0.20225250966542438,0.18457512150127084
ai-forever/ruT5-large_layer_22,0.20505325823049542,0.1888629056992379
ai-forever/ruT5-large_layer_23,0.20461797302341694,0.1901754768442918
ai-forever/FRED-T5-large_layer_0,0.24655715013232013,0.22668489457697014
ai-forever/FRED-T5-large_layer_1,0.2222659334488314,0.21423100802415201
ai-forever/FRED-T5-large_layer_2,0.20907599534909654,0.20938591904944806
ai-forever/FRED-T5-large_layer_3,0.20178884070048458,0.20692132092291532
ai-forever/FRED-T5-large_layer_4,0.19137100539293259,0.2012501682075362
ai-forever/FRED-T5-large_layer_5,0.1924629484599435,0.2007809232235462
ai-forever/FRED-T5-large_layer_6,0.2019307087241329,0.20284197632763737
ai-forever/FRED-T5-large_layer_7,0.2050929025586931,0.2035731715893526
ai-forever/FRED-T5-large_layer_8,0.21219189755512735,0.2066420960863347
ai-forever/FRED-T5-large_layer_9,0.2216164481970986,0.21159734577242795
ai-forever/FRED-T5-large_layer_10,0.22635383907818152,0.21335566931231556
ai-forever/FRED-T5-large_layer_11,0.2295171365446999,0.2153054289470597
ai-forever/FRED-T5-large_layer_12,0.23507500764112738,0.21760181251686941
ai-forever/FRED-T5-large_layer_13,0.24250317697460494,0.2227241583165017
ai-forever/FRED-T5-large_layer_14,0.24535610948180125,0.22398477640973294
ai-forever/FRED-T5-large_layer_15,0.15663651685306262,0.1701089528125805
ai-forever/FRED-T5-large_layer_16,0.15900677147998493,0.17896513771560918
ai-forever/FRED-T5-large_layer_17,0.17060490170708442,0.1867774861605889
ai-forever/FRED-T5-large_layer_18,0.17328472327070593,0.1861864696961429
ai-forever/FRED-T5-large_layer_19,0.17936642017763257,0.18843980846355884
ai-forever/FRED-T5-large_layer_20,0.18063038232942802,0.1887688746502796
ai-forever/FRED-T5-large_layer_21,0.18651212716744942,0.191680912170116
ai-forever/FRED-T5-large_layer_22,0.20150993371287468,0.19861792190325928
ai-forever/FRED-T5-large_layer_23,0.08536913370571518,0.10604611651832876
