model_layer,pearson,kendall
kazzand/ru-longformer-large-4096_layer_16,0.25830828385075166,0.18076089709140306
kazzand/ru-longformer-large-4096_layer_17,0.2715046153949187,0.19285558475158054
kazzand/ru-longformer-large-4096_layer_18,0.26064451036450026,0.18343073505894222
kazzand/ru-longformer-large-4096_layer_19,0.26152014552559955,0.18381673572894788
kazzand/ru-longformer-large-4096_layer_20,0.2624211421771953,0.18592365605272881
kazzand/ru-longformer-large-4096_layer_21,0.24774280345274588,0.17493872031881758
kazzand/ru-longformer-large-4096_layer_22,0.24963222305182575,0.1767239734175938
kazzand/ru-longformer-large-4096_layer_23,0.2356147079553274,0.16670403935869674
ai-forever/ruT5-base_layer_0,0.36435026465162923,0.25870086571004697
ai-forever/ruT5-base_layer_1,0.3014287566319218,0.22040246659757243
ai-forever/ruT5-base_layer_2,0.2989433471432889,0.21298816879390337
ai-forever/ruT5-base_layer_3,0.31556702493158373,0.22472881390600405
ai-forever/ruT5-base_layer_4,0.32195929450003885,0.23147648660253775
ai-forever/ruT5-base_layer_5,0.32286051803426075,0.2294733211773324
ai-forever/ruT5-base_layer_6,0.33362207386369547,0.23759527430282673
ai-forever/ruT5-base_layer_7,0.3551089878069344,0.2645183426831782
ai-forever/ruT5-base_layer_8,0.3555210000097756,0.26820136697176866
ai-forever/ruT5-base_layer_9,0.3321772620845299,0.25662246449401377
ai-forever/ruT5-base_layer_10,0.3332250428203446,0.2549167466120492
ai-forever/ruT5-base_layer_11,0.2906493557591473,0.22431065394310729
ai-forever/ruT5-large_layer_0,0.34420800231899545,0.2428909216010649
ai-forever/ruT5-large_layer_1,0.2533521676652486,0.17734807349470455
ai-forever/ruT5-large_layer_2,0.2934696761438096,0.20731084314380532
ai-forever/ruT5-large_layer_3,0.3127717617598382,0.225259555397373
ai-forever/ruT5-large_layer_4,0.30799031240879404,0.2195500635962829
ai-forever/ruT5-large_layer_5,0.31566870229192,0.22439106932058747
ai-forever/ruT5-large_layer_6,0.30979239094257693,0.21972697742673922
ai-forever/ruT5-large_layer_7,0.2961006782737481,0.21091345205491568
ai-forever/ruT5-large_layer_8,0.28023555205714035,0.19965529920769587
ai-forever/ruT5-large_layer_9,0.2678523710406597,0.18982854007962255
ai-forever/ruT5-large_layer_10,0.24835290371725133,0.16948344957714667
ai-forever/ruT5-large_layer_11,0.2517961126139888,0.1736662834159521
ai-forever/ruT5-large_layer_12,0.23148442988552803,0.16195657024500543
ai-forever/ruT5-large_layer_13,0.20738962077566025,0.15013550975542458
ai-forever/ruT5-large_layer_14,0.17085692528397578,0.14566493237166472
ai-forever/ruT5-large_layer_15,0.17144872654576482,0.14855185468155915
ai-forever/ruT5-large_layer_16,0.16902129596978244,0.14133806745909708
ai-forever/ruT5-large_layer_17,0.1492783433982139,0.13382727120245186
ai-forever/ruT5-large_layer_18,0.13669765933222952,0.1290345147046354
ai-forever/ruT5-large_layer_19,0.13526588703608752,0.13003166538538916
ai-forever/ruT5-large_layer_20,0.1421323374815873,0.13180080368995226
ai-forever/ruT5-large_layer_21,0.15027315546584685,0.13759071086852248
ai-forever/ruT5-large_layer_22,0.15577709482159718,0.13981017528697437
ai-forever/ruT5-large_layer_23,0.1572811276835841,0.13794453852943508
ai-forever/FRED-T5-large_layer_0,0.38790841752199173,0.28364615900916307
ai-forever/FRED-T5-large_layer_1,0.3793968245233287,0.2749713646789069
ai-forever/FRED-T5-large_layer_2,0.3684385423722145,0.26657602910176537
ai-forever/FRED-T5-large_layer_3,0.3917121124098709,0.2874196208794962
ai-forever/FRED-T5-large_layer_4,0.4030495694945488,0.2950429715759811
ai-forever/FRED-T5-large_layer_5,0.4114483886458386,0.3020723239664043
ai-forever/FRED-T5-large_layer_6,0.42150595736487717,0.30966243525341725
ai-forever/FRED-T5-large_layer_7,0.4242732120559356,0.312734291757697
ai-forever/FRED-T5-large_layer_8,0.42799409932563365,0.31521107658313724
ai-forever/FRED-T5-large_layer_9,0.4339199330788126,0.3167389633261036
ai-forever/FRED-T5-large_layer_10,0.43448212454495605,0.3163529708857753
ai-forever/FRED-T5-large_layer_11,0.4245176604464209,0.3097106843084583
ai-forever/FRED-T5-large_layer_12,0.4243114906756317,0.3081506315287979
ai-forever/FRED-T5-large_layer_13,0.42634743721538515,0.308327544730615
ai-forever/FRED-T5-large_layer_14,0.41125314754574127,0.29602403569514896
ai-forever/FRED-T5-large_layer_15,0.11828448661507773,0.08495050290893061
ai-forever/FRED-T5-large_layer_16,0.118054279421531,0.0832778690008411
ai-forever/FRED-T5-large_layer_17,0.1275212721562931,0.08753986886279995
ai-forever/FRED-T5-large_layer_18,0.14561264304515564,0.09588729610732098
ai-forever/FRED-T5-large_layer_19,0.15495026438822423,0.10162859293478464
ai-forever/FRED-T5-large_layer_20,0.15872551596314652,0.10061536277892273
ai-forever/FRED-T5-large_layer_21,0.17051740885621214,0.10782897966312202
ai-forever/FRED-T5-large_layer_22,0.17477488017394294,0.11375518876843359
ai-forever/FRED-T5-large_layer_23,0.03114715473008998,0.03978938739051388
bond005/rubert-entity-embedder_layer_0,0.43850380413879664,0.3215707248372197
bond005/rubert-entity-embedder_layer_1,0.4392829684208608,0.32195672550722537
bond005/rubert-entity-embedder_layer_2,0.4441202244045769,0.3276203970794678
bond005/rubert-entity-embedder_layer_3,0.4402422596990029,0.3255593984272782
bond005/rubert-entity-embedder_layer_4,0.44278317214802776,0.3282935698398184
bond005/rubert-entity-embedder_layer_5,0.4321663089526472,0.31685829999090054
bond005/rubert-entity-embedder_layer_6,0.4165524753911115,0.3043936950219676
bond005/rubert-entity-embedder_layer_7,0.3976510773238743,0.28785999965672493
bond005/rubert-entity-embedder_layer_8,0.34761906702564993,0.24935643282365982
bond005/rubert-entity-embedder_layer_9,0.2795265309302455,0.2137961210993879
bond005/rubert-entity-embedder_layer_10,0.2432417914622722,0.17421496906255696
bond005/rubert-entity-embedder_layer_11,0.21760589666975205,0.1481438404759243
ai-forever/ruSciBERT_layer_0,0.3058159989726419,0.21099761624184685
ai-forever/ruSciBERT_layer_1,0.31606271946507347,0.2203098824057335
ai-forever/ruSciBERT_layer_2,0.3180623801926078,0.22301188709577313
ai-forever/ruSciBERT_layer_3,0.3072225950087376,0.21403737151814145
ai-forever/ruSciBERT_layer_4,0.3157091837371187,0.22085671668824153
ai-forever/ruSciBERT_layer_5,0.330337617952831,0.23298357107091952
ai-forever/ruSciBERT_layer_6,0.33477173008187505,0.23528349172970325
ai-forever/ruSciBERT_layer_7,0.35001219169524345,0.246213010620877
ai-forever/ruSciBERT_layer_8,0.35662749524655485,0.25352202338747093
ai-forever/ruSciBERT_layer_9,0.3672173424121302,0.26244828888135197
ai-forever/ruSciBERT_layer_10,0.3610727976345592,0.258636532265046
ai-forever/ruSciBERT_layer_11,0.34717784673295937,0.24789284694988833
cointegrated/rubert-tiny2_layer_0,0.4057400525995447,0.28822991696548034
cointegrated/rubert-tiny2_layer_1,0.4068813925247044,0.28876066788673815
cointegrated/rubert-tiny2_layer_2,0.38966409787312756,0.2774058148440715
