model_layer,pearson,kendall
google/mt5-large_layer_3,0.7724969622604126,0.5342049971948016
google/mt5-large_layer_4,0.7729921165062643,0.5325530680572268
google/mt5-large_layer_5,0.7736333058923552,0.5326826222923499
google/mt5-large_layer_6,0.7766975755704074,0.5352913599360398
google/mt5-large_layer_7,0.7772961576073136,0.5347745639284769
google/mt5-large_layer_8,0.7780101640723092,0.5354306940968186
google/mt5-large_layer_9,0.7792017571808236,0.5359726001853264
google/mt5-large_layer_10,0.7835897021031112,0.5403414217007134
google/mt5-large_layer_11,0.7902118035196409,0.5436081747320787
google/mt5-large_layer_12,0.7927591681253899,0.5461186964974403
google/mt5-large_layer_13,0.7968612939881107,0.551123020348253
google/mt5-large_layer_14,0.8014831272668536,0.5540456756512057
google/mt5-large_layer_15,0.8017401965408537,0.5532812516044621
google/mt5-large_layer_16,0.7997009840985689,0.552619142238824
google/mt5-large_layer_17,0.80115610540688,0.5503981283421326
google/mt5-large_layer_18,0.8057371599082397,0.5532726864799183
google/mt5-large_layer_19,0.8053005418236646,0.5505591938484637
google/mt5-large_layer_20,0.8062046145158058,0.5509627619410141
google/mt5-large_layer_21,0.8051764751018152,0.5462087015639242
google/mt5-large_layer_22,0.8078873580359639,0.5426138631348482
google/mt5-large_layer_23,0.8051609051890921,0.5395846952340665
google/mt5-xl_layer_0,0.7389286611864831,0.5228864859513799
google/mt5-xl_layer_1,0.7448721928620381,0.5228272906193393
google/mt5-xl_layer_2,0.7480190707722557,0.5216467371799193
google/mt5-xl_layer_3,0.7479752103607479,0.5213641602067668
google/mt5-xl_layer_4,0.7490706934569509,0.5210268571441935
google/mt5-xl_layer_5,0.7506224118706178,0.5210398199837305
google/mt5-xl_layer_6,0.7525745221021444,0.5213402782912003
google/mt5-xl_layer_7,0.7549598803502813,0.5222179475683809
google/mt5-xl_layer_8,0.7560321557271938,0.5225360019318058
google/mt5-xl_layer_9,0.758436490882037,0.5242736501206942
google/mt5-xl_layer_10,0.7610304954441602,0.5263288505585317
google/mt5-xl_layer_11,0.7646150535330358,0.5290477728613411
google/mt5-xl_layer_12,0.7681319978992446,0.531233007759067
google/mt5-xl_layer_13,0.7739150099504261,0.5346084472728629
google/mt5-xl_layer_14,0.7820984557090511,0.542496741339253
google/mt5-xl_layer_15,0.7893735065642483,0.549877782637448
google/mt5-xl_layer_16,0.7937108509044309,0.5547989920193779
google/mt5-xl_layer_17,0.799219892727276,0.5597908042205433
google/mt5-xl_layer_18,0.8029602812213528,0.5676426225485397
google/mt5-xl_layer_19,0.8075563751521613,0.5742686015438148
google/mt5-xl_layer_20,0.8075267339184244,0.5812819736534056
google/mt5-xl_layer_21,0.8095949466105458,0.5791562600746076
google/mt5-xl_layer_22,0.802782746101535,0.577745766873491
google/mt5-xl_layer_23,0.8050777494475025,0.5744177402936622
google/byt5-small_layer_0,0.33835246348422066,0.264039625450632
google/byt5-small_layer_1,0.6682582156417232,0.45095861793100084
google/byt5-small_layer_2,0.6403280876444033,0.47265108443069653
google/byt5-small_layer_3,0.6136868123029505,0.47670064343373547
google/byt5-small_layer_4,0.5327444229730968,0.4456833163403391
google/byt5-small_layer_5,0.5681943877097008,0.4484636121619719
google/byt5-small_layer_6,0.6443577703711058,0.4811382138330748
google/byt5-small_layer_7,0.6310571949407746,0.45774759187475056
google/byt5-small_layer_8,0.6556866812314213,0.4733373502905581
google/byt5-small_layer_9,0.6609357235725278,0.46872062178922963
google/byt5-small_layer_10,0.672070977866477,0.4734433074561912
google/byt5-small_layer_11,0.6940246758765436,0.4780380712893245
