model_layer,pearson,kendall
kazzand/ru-longformer-large-4096_layer_9,0.2523707658868197,0.20373591735150662
kazzand/ru-longformer-large-4096_layer_10,0.26513680870506334,0.21451559551825303
kazzand/ru-longformer-large-4096_layer_11,0.28223081235307285,0.24308174266013094
kazzand/ru-longformer-large-4096_layer_12,0.3052391522257468,0.2705699219853342
kazzand/ru-longformer-large-4096_layer_13,0.31849918881874023,0.2689529702603222
kazzand/ru-longformer-large-4096_layer_14,0.32112933312881264,0.25547837255188927
kazzand/ru-longformer-large-4096_layer_15,0.3024684680275208,0.24362072656846825
kazzand/ru-longformer-large-4096_layer_16,0.2986216432278008,0.25332243691854
kazzand/ru-longformer-large-4096_layer_17,0.27890131480386804,0.2360749518517458
kazzand/ru-longformer-large-4096_layer_18,0.27190608628627033,0.23553596794340845
kazzand/ru-longformer-large-4096_layer_19,0.28946875258555815,0.24362072656846825
kazzand/ru-longformer-large-4096_layer_20,0.3049050996949094,0.2603292277269251
kazzand/ru-longformer-large-4096_layer_21,0.3000858696661861,0.24954954956017877
kazzand/ru-longformer-large-4096_layer_22,0.2903759640885986,0.2360749518517458
kazzand/ru-longformer-large-4096_layer_23,0.268284347388446,0.21343762770157837
ai-forever/ruT5-base_layer_0,0.33050637239892644,0.23823088748509505
ai-forever/ruT5-base_layer_1,0.31153636096863135,0.22367832195998744
ai-forever/ruT5-base_layer_2,0.3083639600190847,0.25008853346851606
ai-forever/ruT5-base_layer_3,0.3209492834289629,0.26571906681029833
ai-forever/ruT5-base_layer_4,0.35973032828525775,0.28620045532711647
ai-forever/ruT5-base_layer_5,0.39607929607094816,0.33147510362745125
ai-forever/ruT5-base_layer_6,0.37338095244019637,0.30722082775227194
ai-forever/ruT5-base_layer_7,0.34291939115101516,0.2646410989936237
ai-forever/ruT5-base_layer_8,0.33948177725733436,0.2705699219853342
ai-forever/ruT5-base_layer_9,0.34521485657845363,0.2808106162437433
ai-forever/ruT5-base_layer_10,0.3314499988137508,0.2565563403685639
ai-forever/ruT5-base_layer_11,0.30467159392096566,0.23553596794340845
ai-forever/ruT5-large_layer_0,0.30006377973110054,0.21559356333492766
ai-forever/ruT5-large_layer_1,0.26505025599572263,0.18810538400972437
ai-forever/ruT5-large_layer_2,0.29802943799503795,0.23230206449338456
ai-forever/ruT5-large_layer_3,0.3103592385132154,0.2473936139268295
ai-forever/ruT5-large_layer_4,0.32079043916457894,0.2619461794519371
ai-forever/ruT5-large_layer_5,0.32960373092969597,0.2662580507186357
ai-forever/ruT5-large_layer_6,0.3337753003439459,0.28404451969376715
ai-forever/ruT5-large_layer_7,0.32384493041432383,0.2700309380769969
ai-forever/ruT5-large_layer_8,0.33492194417077764,0.28404451969376715
ai-forever/ruT5-large_layer_9,0.33441365839363485,0.28134960015208055
ai-forever/ruT5-large_layer_10,0.33589275797979745,0.2732648415270208
ai-forever/ruT5-large_layer_11,0.34494405882540174,0.27973264842706863
ai-forever/ruT5-large_layer_12,0.34349202711203985,0.27757671279371937
ai-forever/ruT5-large_layer_13,0.3770249921402858,0.31422761856065706
ai-forever/ruT5-large_layer_14,0.3596271213953263,0.3153055863773317
ai-forever/ruT5-large_layer_15,0.381422738841558,0.32446831281906613
ai-forever/ruT5-large_layer_16,0.3866580014862136,0.3217733932773795
ai-forever/ruT5-large_layer_17,0.3868811231519094,0.3206954254607049
ai-forever/ruT5-large_layer_18,0.3971743879875969,0.3277022162690901
ai-forever/ruT5-large_layer_19,0.3930528919120139,0.32015644155236755
ai-forever/ruT5-large_layer_20,0.37647275905860667,0.3104547312022958
ai-forever/ruT5-large_layer_21,0.37100527933591704,0.30722082775227194
ai-forever/ruT5-large_layer_22,0.3868019744146246,0.3147666024689944
ai-forever/ruT5-large_layer_23,0.3846560366289716,0.30775981166060923
ai-forever/FRED-T5-large_layer_0,0.25540216725891607,0.20750880470986788
ai-forever/FRED-T5-large_layer_1,0.26089452376497996,0.22691222541001135
ai-forever/FRED-T5-large_layer_2,0.2651970654104345,0.23499698403507116
ai-forever/FRED-T5-large_layer_3,0.27434642332551235,0.24415971047680557
ai-forever/FRED-T5-large_layer_4,0.29820332889820744,0.25547837255188927
ai-forever/FRED-T5-large_layer_5,0.29541450847086165,0.25386142082687735
ai-forever/FRED-T5-large_layer_6,0.2995756183300936,0.25440040473521464
ai-forever/FRED-T5-large_layer_7,0.32361126127509715,0.2727258576186835
ai-forever/FRED-T5-large_layer_8,0.34539728028837763,0.2878174070521284
ai-forever/FRED-T5-large_layer_9,0.3445149195483485,0.2764987449770447
ai-forever/FRED-T5-large_layer_10,0.3502872987394804,0.2883563909604657
ai-forever/FRED-T5-large_layer_11,0.3488402297981607,0.2867394392354538
ai-forever/FRED-T5-large_layer_12,0.34436826877158294,0.2883563909604657
ai-forever/FRED-T5-large_layer_13,0.35133783938590757,0.28997334268547764
ai-forever/FRED-T5-large_layer_14,0.3547904649761704,0.2883563909604657
ai-forever/FRED-T5-large_layer_15,0.2665081749592002,0.23230206449338456
ai-forever/FRED-T5-large_layer_16,0.31905763981463175,0.28997334268547764
ai-forever/FRED-T5-large_layer_17,0.34113888472732873,0.2926682622271643
ai-forever/FRED-T5-large_layer_18,0.32710380980072185,0.28512248751044184
ai-forever/FRED-T5-large_layer_19,0.3132537091875038,0.26679703462697296
ai-forever/FRED-T5-large_layer_20,0.3157739040886872,0.27542077716037006
ai-forever/FRED-T5-large_layer_21,0.3222170650210362,0.2743428093436954
ai-forever/FRED-T5-large_layer_22,0.32934405187552873,0.27973264842706863
ai-forever/FRED-T5-large_layer_23,0.00030036354656063496,0.1546883816928106
bond005/rubert-entity-embedder_layer_0,0.3001459872002613,0.24092580702678168
bond005/rubert-entity-embedder_layer_1,0.3219708406509574,0.25871227600191316
bond005/rubert-entity-embedder_layer_2,0.34521101335130006,0.28350553578542986
bond005/rubert-entity-embedder_layer_3,0.36682337122687003,0.30129200476056145
bond005/rubert-entity-embedder_layer_4,0.38317096135878304,0.31692253810234366
bond005/rubert-entity-embedder_layer_5,0.3809021187044519,0.3136886346523197
bond005/rubert-entity-embedder_layer_6,0.3772620040586642,0.30722082775227194
bond005/rubert-entity-embedder_layer_7,0.3632942393186276,0.30129200476056145
bond005/rubert-entity-embedder_layer_8,0.31552339098464216,0.2932072461355016
bond005/rubert-entity-embedder_layer_9,0.05261169309113687,0.09378320005069353
bond005/rubert-entity-embedder_layer_10,-0.02565353929479218,0.011318662075083703
bond005/rubert-entity-embedder_layer_11,-0.054009468095607666,-0.004311871266698553
ai-forever/ruSciBERT_layer_0,0.32228342072623295,0.2306851127683726
ai-forever/ruSciBERT_layer_1,0.35076848907972624,0.25871227600191316
ai-forever/ruSciBERT_layer_2,0.361508894726218,0.27110890589367154
ai-forever/ruSciBERT_layer_3,0.3731310117609957,0.28134960015208055
ai-forever/ruSciBERT_layer_4,0.3885649447790961,0.30722082775227194
ai-forever/ruSciBERT_layer_5,0.3965636693694022,0.30560387602725997
ai-forever/ruSciBERT_layer_6,0.39139750260012723,0.3034479403939107
ai-forever/ruSciBERT_layer_7,0.3784277935229107,0.2878174070521284
ai-forever/ruSciBERT_layer_8,0.38738265761940555,0.30129200476056145
ai-forever/ruSciBERT_layer_9,0.38863862484700157,0.2959021656771882
ai-forever/ruSciBERT_layer_10,0.3974301921535819,0.3104547312022958
ai-forever/ruSciBERT_layer_11,0.3950857075397859,0.32985815190243933
cointegrated/rubert-tiny2_layer_0,0.2729205761432465,0.22421730586832475
cointegrated/rubert-tiny2_layer_1,0.3051280997228085,0.24901056565184143
cointegrated/rubert-tiny2_layer_2,0.34394440299073714,0.28350553578542986
