model_layer,pearson,kendall
google/mt5-xl_layer_9,0.30829546911586597,0.2506275173768534
google/mt5-xl_layer_10,0.3100322477908226,0.2522444691018654
google/mt5-xl_layer_11,0.3155106599071067,0.25547837255188927
google/mt5-xl_layer_12,0.3183239766280385,0.25709532427690124
google/mt5-xl_layer_13,0.3223261578603025,0.25547837255188927
google/mt5-xl_layer_14,0.33162041559278516,0.26410211508528636
google/mt5-xl_layer_15,0.3376382463646041,0.26518008290196105
google/mt5-xl_layer_16,0.34727472028409895,0.2764987449770447
google/mt5-xl_layer_17,0.35932791594045677,0.2894343587771404
google/mt5-xl_layer_18,0.36477702350754027,0.2845835036021045
google/mt5-xl_layer_19,0.37866309606817544,0.29644114958552553
google/mt5-xl_layer_20,0.3864838689206269,0.3104547312022958
google/mt5-xl_layer_21,0.38595134521066327,0.31584457028566904
google/mt5-xl_layer_22,0.4041969810587819,0.3357869748941498
google/mt5-xl_layer_23,0.41803658442707947,0.34009884616084834
google/byt5-small_layer_0,-0.000713393879986212,-0.017247485066794212
google/byt5-small_layer_1,0.29165142159633106,0.22367832195998744
google/byt5-small_layer_2,0.2680782188437464,0.22313933805165012
google/byt5-small_layer_3,0.27901498468287783,0.23553596794340845
google/byt5-small_layer_4,0.25494036296870515,0.22637324150167404
google/byt5-small_layer_5,0.24687670551980798,0.2247562897766621
google/byt5-small_layer_6,0.27881823392933813,0.24954954956017877
google/byt5-small_layer_7,0.2532208251138198,0.239847839210107
google/byt5-small_layer_8,0.2638626748329245,0.2360749518517458
google/byt5-small_layer_9,0.2646949198514444,0.2479325978351668
google/byt5-small_layer_10,0.26815176381704214,0.2360749518517458
google/byt5-small_layer_11,0.30176075491541177,0.25386142082687735
google/byt5-base_layer_0,-0.005094934997508946,-0.01778646897513153
google/byt5-base_layer_1,0.28331848869357107,0.2226003541433128
google/byt5-base_layer_2,0.33160629271938674,0.24631564611015486
google/byt5-base_layer_3,0.3381921720063412,0.26248516336027444
google/byt5-base_layer_4,0.3403281384067179,0.2614071955435998
google/byt5-base_layer_5,0.34144913201348326,0.2689529702603222
google/byt5-base_layer_6,0.3447321616113059,0.27110890589367154
google/byt5-base_layer_7,0.34971434231735526,0.27757671279371937
google/byt5-base_layer_8,0.35958451213343595,0.28404451969376715
google/byt5-base_layer_9,0.3873740002023486,0.31422761856065706
google/byt5-base_layer_10,0.4050026479633742,0.33686494271082446
google/byt5-base_layer_11,0.4013121517846704,0.33848189443583643
google/byt5-base_layer_12,0.382599953913991,0.3239293289107288
google/byt5-base_layer_13,0.3560631140854613,0.28512248751044184
google/byt5-base_layer_14,0.3363656523648106,0.2673360185353103
google/byt5-base_layer_15,0.3321938694208417,0.26571906681029833
google/byt5-base_layer_16,0.32388353231598876,0.25332243691854
google/byt5-base_layer_17,0.3213114100796961,0.2479325978351668
google/byt5-large_layer_0,-0.00179802405051766,-0.014552565525107617
google/byt5-large_layer_1,0.25873557368591316,0.20589185298485593
google/byt5-large_layer_2,0.27356469999444966,0.21182067597656642
google/byt5-large_layer_3,0.27822252531947866,0.21397661160991568
google/byt5-large_layer_4,0.27866129675602647,0.21774949896827694
google/byt5-large_layer_5,0.2851299977400167,0.2220613702349755
google/byt5-large_layer_6,0.2908669487613482,0.22583425759333672
google/byt5-large_layer_7,0.2937647424360296,0.22313933805165012
google/byt5-large_layer_8,0.2953650722163086,0.2285291771350233
google/byt5-large_layer_9,0.3001459002471587,0.2306851127683726
google/byt5-large_layer_10,0.3049031201469105,0.2366139357600831
google/byt5-large_layer_11,0.312545760303278,0.24362072656846825
google/byt5-large_layer_12,0.3148314373572822,0.24685463001849217
google/byt5-large_layer_13,0.3167193270772761,0.24685463001849217
google/byt5-large_layer_14,0.31990724420691147,0.25332243691854
