model_layer,pearson,kendall
ai-forever/ruT5-base_layer_0,0.5348735024964135,0.3425109649287857
ai-forever/ruT5-base_layer_1,0.4347158851608199,0.36150296872024795
ai-forever/ruT5-base_layer_2,0.5233515085545741,0.36739703886242586
ai-forever/ruT5-base_layer_3,0.5412742728331447,0.3654323488150333
ai-forever/ruT5-base_layer_4,0.6050953608245655,0.38769883601881666
ai-forever/ruT5-base_layer_5,0.600438745179483,0.40276145971549365
ai-forever/ruT5-base_layer_6,0.5907477390959374,0.4145495999998495
ai-forever/ruT5-base_layer_7,0.6000462071277225,0.35560889857807
ai-forever/ruT5-base_layer_8,0.600018154201395,0.34120117156385726
ai-forever/ruT5-base_layer_9,0.6053432689563437,0.31173082085296744
ai-forever/ruT5-base_layer_10,0.5478036619232247,0.3019073706160042
ai-forever/ruT5-base_layer_11,0.5881262014341784,0.3078014407581821
ai-forever/ruT5-large_layer_0,0.5001136884018338,0.3398913781989288
ai-forever/ruT5-large_layer_1,0.3134828346777755,0.2763663999998997
ai-forever/ruT5-large_layer_2,0.39705018804630693,0.32024447772500225
ai-forever/ruT5-large_layer_3,0.4536037072863895,0.3418560682463214
ai-forever/ruT5-large_layer_4,0.47668968555430735,0.35364420853067735
ai-forever/ruT5-large_layer_5,0.5371037294679558,0.3601931753553196
ai-forever/ruT5-large_layer_6,0.5645533930606956,0.36739703886242586
ai-forever/ruT5-large_layer_7,0.5791801694002613,0.34840503507096365
ai-forever/ruT5-large_layer_8,0.588211069871227,0.3569186919429984
ai-forever/ruT5-large_layer_9,0.5992543240137679,0.3746009023695323
ai-forever/ruT5-large_layer_10,0.6069037559297404,0.3628127620851764
ai-forever/ruT5-large_layer_11,0.6312122882623118,0.3667421421799617
ai-forever/ruT5-large_layer_12,0.6309475682933009,0.37263621232213967
ai-forever/ruT5-large_layer_13,0.5747897173934406,0.3326875146918224
ai-forever/ruT5-large_layer_14,0.5432044748263909,0.3575735886254627
ai-forever/ruT5-large_layer_15,0.5432094065860089,0.3523344151657489
ai-forever/ruT5-large_layer_16,0.5194645322468824,0.36215786540271216
ai-forever/ruT5-large_layer_17,0.5069096330312518,0.3654323488150333
ai-forever/ruT5-large_layer_18,0.5260321340274822,0.36150296872024795
ai-forever/ruT5-large_layer_19,0.534949535135176,0.35626379526053426
ai-forever/ruT5-large_layer_20,0.5408962316689997,0.349714828435892
ai-forever/ruT5-large_layer_21,0.5473073785752502,0.35298931184821314
ai-forever/ruT5-large_layer_22,0.5571730836398806,0.3575735886254627
ai-forever/ruT5-large_layer_23,0.5640742083212725,0.36215786540271216
ai-forever/FRED-T5-large_layer_0,0.5245793561151061,0.3719813156396754
ai-forever/FRED-T5-large_layer_1,0.47326484227520915,0.36084807203778374
ai-forever/FRED-T5-large_layer_2,0.4456347479572103,0.34644034502357096
ai-forever/FRED-T5-large_layer_3,0.471854495105572,0.3444756549761783
ai-forever/FRED-T5-large_layer_4,0.5189096923527716,0.3739460056870681
ai-forever/FRED-T5-large_layer_5,0.5391965092320625,0.37263621232213967
ai-forever/FRED-T5-large_layer_6,0.5718479985556538,0.37263621232213967
ai-forever/FRED-T5-large_layer_7,0.5969685711877356,0.38704393933635245
ai-forever/FRED-T5-large_layer_8,0.576019397259637,0.39228311279606615
ai-forever/FRED-T5-large_layer_9,0.5686668432039553,0.39490269952592305
ai-forever/FRED-T5-large_layer_10,0.5636951378030658,0.3863890426538882
ai-forever/FRED-T5-large_layer_11,0.5654988464366628,0.37787538578185337
ai-forever/FRED-T5-large_layer_12,0.5934590227866601,0.37853028246431764
ai-forever/FRED-T5-large_layer_13,0.6060179533351799,0.37263621232213967
ai-forever/FRED-T5-large_layer_14,0.588066288110041,0.36608724549749744
ai-forever/FRED-T5-large_layer_15,0.45603611146775097,0.3169699943126812
ai-forever/FRED-T5-large_layer_16,0.4773045639024645,0.340546274881393
ai-forever/FRED-T5-large_layer_17,0.4858700090407874,0.340546274881393
ai-forever/FRED-T5-large_layer_18,0.47850033960979144,0.32941303127950133
ai-forever/FRED-T5-large_layer_19,0.4769745021221187,0.33137772132689397
ai-forever/FRED-T5-large_layer_20,0.4936007289711319,0.3451305516586425
ai-forever/FRED-T5-large_layer_21,0.5255365861435378,0.37067152227474703
ai-forever/FRED-T5-large_layer_22,0.5245383208611826,0.3601931753553196
ai-forever/FRED-T5-large_layer_23,0.14902259869319182,0.21349631848333483
bond005/rubert-entity-embedder_layer_0,0.5277403890016759,0.37722048909938916
bond005/rubert-entity-embedder_layer_1,0.5554481827447274,0.37722048909938916
bond005/rubert-entity-embedder_layer_2,0.5687075826326135,0.37591069573446073
bond005/rubert-entity-embedder_layer_3,0.5744078744307098,0.3903184227486735
bond005/rubert-entity-embedder_layer_4,0.5608371465013388,0.3818047658766387
bond005/rubert-entity-embedder_layer_5,0.5408075050358099,0.36150296872024795
bond005/rubert-entity-embedder_layer_6,0.5039620491895925,0.35364420853067735
bond005/rubert-entity-embedder_layer_7,0.442243605782403,0.3398913781989288
bond005/rubert-entity-embedder_layer_8,0.23102499294354512,0.16896334407576807
bond005/rubert-entity-embedder_layer_9,-0.11479559061836296,-0.07269353175352812
bond005/rubert-entity-embedder_layer_10,-0.17257984314583136,-0.12377547298573707
bond005/rubert-entity-embedder_layer_11,-0.16802328498220206,-0.1211558862558802
ai-forever/ruSciBERT_layer_0,0.514910266317337,0.40276145971549365
ai-forever/ruSciBERT_layer_1,0.5392669177097603,0.40931042654013583
ai-forever/ruSciBERT_layer_2,0.5513810668790017,0.40996532322260004
ai-forever/ruSciBERT_layer_3,0.5641500141669478,0.421753463506956
ai-forever/ruSciBERT_layer_4,0.5605754865212447,0.4132398066349211
ai-forever/ruSciBERT_layer_5,0.5401276744544562,0.41258490995245695
ai-forever/ruSciBERT_layer_6,0.5080358411458313,0.40210656303302944
ai-forever/ruSciBERT_layer_7,0.49513569576539307,0.4060359431278147
ai-forever/ruSciBERT_layer_8,0.5135081441509894,0.391628216113602
ai-forever/ruSciBERT_layer_9,0.526753208343867,0.39228311279606615
ai-forever/ruSciBERT_layer_10,0.521339478390974,0.37984007582924606
ai-forever/ruSciBERT_layer_11,0.5106002688235673,0.3831145592415671
cointegrated/rubert-tiny2_layer_0,0.5616624568935087,0.3398913781989288
cointegrated/rubert-tiny2_layer_1,0.5657603136498548,0.34382075829371406
cointegrated/rubert-tiny2_layer_2,0.5544264264494191,0.3569186919429984
